Date,Income,Expenses,Department,Region,Customer_Satisfaction_Score,Transaction_Count,Profit
2020-05-13,48402,22774,Finance,South,2,88,25628
2021-01-19,49028,9925,Sales,South,8,384,39103
2020-02-25,24945,24220,Finance,South,9,443,725
2022-09-19,27569,22001,IT,West,1,462,5568
2023-10-15,33379,7469,Finance,South,5,113,25910
2023-02-11,48877,17468,HR,East,4,105,31409
2023-01-16,32825,7702,HR,West,5,371,25123
2020-05-17,10915,11257,Operations,North,9,63,-342
2023-02-05,33848,13105,IT,West,3,451,20743
2021-06-18,23669,8165,Marketing,South,1,239,15504
2020-05-23,19875,29835,HR,West,3,469,-9960
2022-05-18,24853,16370,Marketing,West,4,26,8483
2021-10-17,12425,15483,Marketing,West,2,128,-3058
2020-02-25,42440,19758,Sales,West,1,1,22682
2021-09-11,43193,9430,Finance,East,1,94,33763
2022-10-26,44555,14238,Marketing,West,8,371,30317
2021-06-25,45352,10992,Operations,South,4,452,34360
2021-03-22,47416,17249,IT,North,2,462,30167
2023-11-09,26552,11597,IT,East,3,402,14955
2023-08-23,43282,6407,Sales,West,8,12,36875
2022-05-23,46203,14201,Operations,North,6,166,32002
2021-09-30,47293,10557,Finance,East,8,298,36736
2023-08-18,29000,28383,Operations,South,5,420,617
2023-11-29,40802,28973,IT,South,3,272,11829
2021-09-02,20569,20515,Operations,North,6,449,54
2022-04-16,35266,8406,Finance,West,8,67,26860
2022-02-18,13204,16794,HR,North,5,167,-3590
2022-04-16,17765,10700,Marketing,East,5,254,7065
2021-05-24,20696,13127,Marketing,North,3,355,7569
2023-01-01,34928,25611,IT,North,3,253,9317
2022-03-22,24679,15740,IT,West,8,246,8939
2021-07-17,43885,6545,Finance,South,1,59,37340
2020-09-21,44173,28691,Operations,West,4,463,15482
2023-06-04,48182,29516,Finance,South,9,294,18666
2023-05-01,49109,21518,Sales,West,6,144,27591
2023-10-29,14174,7859,IT,South,6,209,6315
2020-01-10,27061,18057,IT,West,7,226,9004
2020-10-28,35395,11003,IT,South,7,458,24392
2023-10-14,10213,6264,Finance,South,6,395,3949
2022-03-15,44434,23156,Finance,South,9,284,21278
2022-12-11,23276,21548,Operations,South,8,91,1728
2020-04-08,19085,17612,HR,West,8,486,1473
2021-08-15,38481,21019,IT,East,2,466,17462
2022-11-02,41276,20577,HR,South,7,111,20699
2023-11-14,34597,13811,Finance,South,1,240,20786
2020-12-22,32244,29806,Operations,South,8,350,2438
2022-07-16,40601,11725,Finance,South,3,333,28876
2020-01-11,44029,24164,Sales,South,9,80,19865
2020-03-21,31264,29137,Marketing,North,5,386,2127
2023-07-08,23890,26682,Marketing,North,7,404,-2792
2020-01-06,31058,11814,Finance,South,7,204,19244
2021-01-07,26121,25136,Marketing,South,9,477,985
2021-04-25,47964,21185,Marketing,South,2,238,26779
2020-08-09,47352,8972,Operations,East,4,328,38380
2023-01-09,15021,24616,Marketing,West,8,294,-9595
2021-05-29,32614,12594,Operations,South,5,494,20020
2022-12-19,12631,21786,Sales,East,5,184,-9155
2020-08-08,16345,12199,IT,East,3,495,4146
2020-12-14,36844,11264,IT,South,5,212,25580
2020-08-15,16300,20874,IT,West,7,251,-4574
2020-10-16,48612,9480,Operations,North,4,227,39132
2020-10-19,28560,11619,Operations,South,8,167,16941
2022-03-20,15362,7607,Operations,South,6,31,7755
2023-05-01,18097,14382,Sales,North,6,336,3715
2022-08-13,15599,13580,HR,West,6,151,2019
2023-07-04,35452,24788,Operations,North,4,162,10664
2021-01-22,14258,27026,Operations,South,3,96,-12768
2021-09-06,35530,22173,IT,South,6,273,13357
2023-11-22,16640,28280,Finance,East,6,363,-11640
2020-12-31,47056,6494,Marketing,North,2,24,40562
2021-10-19,27261,24135,Marketing,East,9,419,3126
2020-10-16,47827,19388,Sales,East,4,118,28439
2023-08-25,25141,11710,Marketing,East,4,407,13431
2023-07-25,36752,5820,HR,East,8,392,30932
2020-07-07,33548,26524,IT,North,3,438,7024
2022-07-06,45368,26522,Sales,North,7,87,18846
2023-04-16,25902,17228,Marketing,North,7,405,8674
2022-07-12,37683,23753,Marketing,South,2,275,13930
2022-09-14,28792,25449,Finance,West,3,415,3343
2021-01-09,47628,22847,IT,East,4,50,24781
2022-01-29,12334,23291,Sales,South,2,327,-10957
2020-08-04,10767,27585,IT,North,9,112,-16818
2022-12-01,41644,16257,Sales,North,6,280,25387
2020-07-12,36992,29279,Marketing,South,1,302,7713
2023-09-12,39570,16837,IT,East,1,136,22733
2023-10-28,21737,29209,IT,North,8,333,-7472
2020-06-11,23372,17220,HR,East,6,3,6152
2020-10-02,36885,8965,Finance,East,7,162,27920
2020-12-29,30590,18038,IT,West,6,77,12552
2022-02-13,49853,14508,Sales,North,2,185,35345
2021-04-24,10744,21565,HR,South,3,374,-10821
2021-11-19,37158,11000,IT,West,8,58,26158
2021-04-04,30558,28629,IT,East,4,480,1929
2023-07-12,42259,14152,HR,South,8,163,28107
2021-06-22,31450,22373,Marketing,West,3,21,9077
2022-08-31,46929,14917,IT,West,2,65,32012
2023-11-10,19586,27656,Operations,West,7,66,-8070
2020-03-25,10286,19654,Finance,East,1,441,-9368
2023-09-01,13247,5706,Marketing,East,3,298,7541
2020-08-30,41974,28036,IT,North,2,299,13938
2022-05-29,15099,9847,Marketing,West,5,282,5252
2023-09-27,26387,25714,Sales,South,2,451,673
2023-04-15,32319,23004,Marketing,East,5,472,9315
2023-02-27,10411,17893,HR,West,3,410,-7482
2021-10-18,30729,9649,IT,South,9,392,21080
2023-01-11,30111,16613,Marketing,East,9,175,13498
2023-10-15,25704,11596,Operations,South,8,165,14108
2020-03-28,20109,26065,Sales,South,5,456,-5956
2022-01-11,11356,29428,Sales,North,7,82,-18072
2022-09-11,41172,24964,Marketing,East,2,146,16208
2021-04-15,18349,18938,HR,East,3,204,-589
2023-10-09,27984,13614,Sales,East,2,164,14370
2021-02-19,37460,25399,Marketing,East,1,104,12061
2022-12-10,48474,24580,Marketing,North,3,130,23894
2021-11-12,17196,27533,Sales,North,4,84,-10337
2022-12-22,31457,25937,Marketing,West,9,120,5520
2023-01-17,23549,15106,Marketing,East,2,259,8443
2023-04-28,19821,25394,Finance,South,9,104,-5573
2022-06-17,45564,17277,Operations,North,1,364,28287
2021-08-23,21073,28049,Marketing,South,9,34,-6976
2023-10-03,17282,20448,Finance,South,6,382,-3166
2023-04-14,49719,18133,Finance,South,8,369,31586
2023-10-19,29189,16374,Marketing,West,3,366,12815
2022-02-14,46848,9646,HR,West,8,174,37202
2022-06-19,19247,18708,Sales,East,9,446,539
2021-04-27,20771,11090,Finance,North,7,326,9681
2023-02-16,32234,25134,Finance,East,4,232,7100
2020-06-17,33746,17784,HR,West,6,185,15962
2020-05-26,44096,16279,IT,West,6,394,27817
2023-12-31,22236,20392,HR,South,2,344,1844
2021-03-14,45921,15984,IT,East,2,18,29937
2022-06-06,34576,7536,IT,South,5,417,27040
2023-04-27,10166,24643,HR,West,1,231,-14477
2020-06-08,24652,11879,Operations,East,5,135,12773
2022-03-24,29638,19793,HR,East,3,45,9845
2021-02-05,31444,12438,Finance,North,3,112,19006
2021-08-08,25233,23895,Sales,West,8,492,1338
2022-05-13,11885,23474,HR,West,3,413,-11589
2022-11-07,40364,9634,Operations,North,3,83,30730
2020-05-19,24708,21951,HR,West,1,422,2757
2023-02-12,43667,21504,Operations,South,8,39,22163
2020-11-23,45016,11768,Sales,South,6,254,33248
2020-08-12,13412,13507,Marketing,South,8,409,-95
2021-07-11,21769,20357,Operations,East,3,145,1412
2021-03-14,25947,5620,Operations,South,6,317,20327
2021-01-20,16449,25447,Finance,West,2,51,-8998
2021-06-04,45900,5453,Operations,North,3,293,40447
2023-06-30,18136,24118,Sales,South,4,67,-5982
2021-09-11,43127,18831,IT,South,9,24,24296
2023-01-26,16450,5958,Operations,East,4,122,10492
2022-02-25,34031,15200,Sales,West,7,466,18831
2022-12-30,41052,5762,Finance,North,8,49,35290
2021-07-04,21346,25719,Finance,West,5,474,-4373
2021-03-22,24852,20069,Marketing,South,2,149,4783
2023-01-18,17067,18697,Operations,West,8,459,-1630
2023-12-24,41485,27904,IT,North,5,185,13581
2023-05-27,19689,23435,Sales,South,5,250,-3746
2020-04-16,27801,20129,Marketing,West,7,425,7672
2022-07-04,34272,28373,IT,North,6,145,5899
2022-06-22,13763,13388,Marketing,South,3,243,375
2021-06-27,49696,29191,IT,South,7,365,20505
2023-02-23,40075,21644,HR,West,1,358,18431
2023-03-16,38692,11746,HR,East,4,149,26946
2020-10-06,36549,10890,HR,East,4,68,25659
2020-01-24,10878,11053,Marketing,North,6,224,-175
2022-08-09,38848,6280,HR,West,6,210,32568
2020-04-29,40741,21519,Sales,North,8,192,19222
2023-08-13,29268,27483,Sales,West,1,300,1785
2022-05-04,20787,12877,HR,North,7,124,7910
2022-10-12,41671,7545,IT,North,4,284,34126
2022-08-01,21336,19447,IT,West,6,292,1889
2023-01-10,37738,16677,Marketing,East,9,421,21061
2021-03-23,23487,13560,IT,North,3,383,9927
2022-09-22,44037,8662,Operations,West,8,300,35375
2023-12-17,22898,20737,IT,West,3,50,2161
2022-11-13,27678,18055,Sales,West,6,474,9623
2022-12-20,28141,11729,Finance,South,2,369,16412
2020-03-24,20156,24838,IT,West,9,183,-4682
2020-08-12,34160,17798,Marketing,West,2,247,16362
2020-07-04,22835,9808,IT,South,5,88,13027
2021-01-09,19383,13048,Marketing,South,6,138,6335
2020-03-12,49346,18107,Operations,East,4,38,31239
2020-03-14,34564,11520,HR,West,7,49,23044
2023-09-26,29225,21928,Operations,North,7,72,7297
2020-06-01,48484,27600,Sales,South,7,258,20884
2020-04-05,29946,28501,Finance,South,7,44,1445
2021-03-20,38280,25983,Operations,East,9,291,12297
2023-02-07,36295,8423,Operations,East,2,116,27872
2022-04-07,42700,26189,Sales,East,5,149,16511
2022-12-10,45536,9483,Sales,West,9,313,36053
2021-01-11,42609,28355,HR,West,2,347,14254
2022-02-03,19751,17527,HR,West,3,279,2224
2023-01-01,18928,12119,IT,South,7,288,6809
2020-07-30,16142,22481,Marketing,East,9,218,-6339
2023-12-26,26257,15718,Sales,South,3,71,10539
2021-12-24,32650,20373,Operations,North,8,161,12277
2023-04-06,48181,28244,Operations,West,8,273,19937
2022-02-13,33212,10435,HR,South,4,127,22777
2020-11-26,12190,17355,Marketing,North,6,456,-5165
2022-01-20,11002,23327,Sales,South,8,170,-12325
2023-03-12,33038,6719,HR,North,9,17,26319
2022-04-03,18094,10768,Marketing,South,2,304,7326
2021-01-28,32451,29866,Sales,South,1,490,2585
2021-05-26,13752,16881,Operations,West,5,239,-3129
2021-11-16,30521,14166,Operations,South,3,176,16355
2021-09-12,37768,21798,HR,South,6,210,15970
2023-09-13,38410,14042,Marketing,East,1,484,24368
2021-08-26,47206,28489,Operations,South,4,57,18717
2023-07-06,14427,16969,Marketing,West,6,359,-2542
2023-12-31,15556,24112,HR,South,2,189,-8556
2021-12-18,28772,12203,IT,West,8,44,16569
2020-12-14,38063,9641,Marketing,East,4,407,28422
2021-05-29,49760,19374,Finance,West,2,460,30386
2021-02-02,32709,19546,Marketing,East,1,122,13163
2020-08-01,25319,22125,HR,East,8,471,3194
2021-07-15,15383,19102,Finance,East,1,309,-3719
2023-08-05,11233,5591,IT,East,7,33,5642
2023-07-06,37146,5749,Operations,East,7,312,31397
2020-09-14,34713,7219,Sales,West,6,28,27494
2023-11-12,24789,14029,HR,East,8,492,10760
2021-11-24,12930,19777,Sales,East,1,151,-6847
2023-07-12,22112,16322,IT,East,1,63,5790
2023-08-29,22374,16673,Finance,East,1,7,5701
2022-11-29,41012,13725,IT,East,6,111,27287
2022-09-24,28523,25844,Marketing,North,7,130,2679
2022-03-30,34783,17654,Sales,South,9,449,17129
2020-07-28,25563,28895,Sales,South,5,132,-3332
2020-09-28,20042,14965,IT,East,1,8,5077
2023-03-05,32820,12508,Finance,East,9,382,20312
2021-08-21,41252,24037,Sales,North,5,305,17215
2022-12-19,12208,20091,Operations,East,6,29,-7883
2022-11-04,23796,7570,IT,North,9,338,16226
2022-10-19,48390,27132,Marketing,South,2,311,21258
2020-09-11,35426,5264,Marketing,West,3,421,30162
2022-01-06,32670,24979,Marketing,South,7,351,7691
2021-12-22,34320,21025,Sales,West,3,6,13295
2021-06-18,30074,18349,IT,West,2,492,11725
2023-06-12,37931,23418,Marketing,West,7,408,14513
2023-02-28,28993,24586,IT,East,8,112,4407
2022-10-20,42991,13573,Sales,North,9,105,29418
2020-01-17,25003,16488,Operations,West,2,207,8515
2022-05-31,24743,14358,Operations,North,2,40,10385
2022-08-11,24007,15670,Operations,South,7,268,8337
2022-04-05,34300,5388,Sales,West,4,320,28912
2022-09-18,26175,27581,Marketing,South,5,46,-1406
2022-05-27,15973,7071,Sales,North,1,241,8902
2020-07-03,19703,29970,IT,North,6,270,-10267
2023-11-15,42313,19968,Operations,South,8,155,22345
2023-12-17,28470,19454,IT,North,1,116,9016
2022-11-01,39176,12840,Sales,South,2,37,26336
2020-03-20,33280,16849,HR,North,7,205,16431
2022-03-19,33867,24640,HR,East,2,249,9227
2020-10-28,31845,25403,Sales,South,9,486,6442
2023-05-24,26241,15431,Marketing,West,6,110,10810
2023-06-25,45055,27442,Finance,West,5,486,17613
2023-07-19,18878,11630,IT,West,7,318,7248
2020-05-12,20209,19968,Sales,North,8,323,241
2022-10-25,38499,18008,Sales,South,9,80,20491
2022-01-25,47603,19719,HR,North,6,76,27884
2021-09-20,45302,7859,Operations,West,5,270,37443
2022-10-06,21004,7393,Operations,East,7,98,13611
2022-02-11,40587,28203,Finance,West,2,498,12384
2020-05-20,43390,19091,Marketing,West,8,479,24299
2021-04-27,38400,27455,Marketing,West,4,423,10945
2023-08-21,20975,7050,Finance,East,1,389,13925
2020-12-10,22585,8121,Marketing,East,3,76,14464
2023-07-17,16876,14116,HR,South,9,282,2760
2023-02-05,23599,9971,Sales,East,4,81,13628
2021-04-18,35239,16767,Marketing,South,3,364,18472
2023-01-10,30378,29079,HR,East,4,309,1299
2023-01-12,36568,8354,IT,South,3,63,28214
2023-08-06,41510,9474,Sales,West,3,267,32036
2022-12-30,45462,8397,Finance,East,2,33,37065
2020-06-23,30688,26801,IT,North,6,297,3887
2022-04-21,31796,25152,Operations,North,6,40,6644
2023-11-19,40796,11281,Operations,South,4,174,29515
2022-05-15,30817,17412,Sales,East,8,260,13405
2023-01-19,20061,24365,Marketing,East,6,224,-4304
2021-04-13,34401,20751,Sales,North,8,223,13650
2023-12-28,13810,10521,Marketing,East,6,267,3289
2023-06-26,43680,8472,Finance,East,9,465,35208
2021-10-05,33826,24001,Operations,South,3,155,9825
2021-11-11,14902,10481,Sales,West,3,264,4421
2022-08-12,29612,11209,Sales,North,2,149,18403
2022-04-28,20663,24883,Finance,West,6,225,-4220
2020-08-28,23967,28379,Marketing,East,7,383,-4412
2021-12-02,15135,29265,Operations,East,7,498,-14130
2020-12-05,24072,24976,Operations,South,5,127,-904
2022-03-03,30417,13623,Marketing,West,6,5,16794
2022-01-13,16443,27438,Finance,West,7,446,-10995
2021-04-07,47610,28656,Marketing,South,2,288,18954
2022-03-11,31925,14304,Finance,West,7,345,17621
2023-07-22,40002,26080,Marketing,South,1,58,13922
2020-01-15,46795,18143,Operations,South,6,72,28652
2022-11-30,40993,15245,Operations,East,8,155,25748
2020-07-26,10260,17445,Sales,East,1,282,-7185
2022-12-19,19127,12546,Finance,East,1,168,6581
2020-12-30,46978,27857,Operations,South,6,29,19121
2023-06-17,34843,26606,Finance,East,5,457,8237
2021-08-30,42840,23833,Finance,North,3,82,19007
2020-06-08,47879,10802,IT,North,7,263,37077
2021-01-31,12921,5544,IT,East,7,106,7377
2022-03-04,13888,11652,Marketing,South,7,277,2236
2021-05-14,10177,21052,Finance,North,6,464,-10875
2020-07-27,17426,27711,Marketing,East,4,451,-10285
2023-03-02,14495,28442,Marketing,North,9,352,-13947
2023-11-05,43037,7628,Sales,North,9,10,35409
2021-03-08,20047,8451,IT,North,7,62,11596
2021-08-31,28039,13729,IT,West,7,224,14310
2021-01-23,45301,6436,Operations,North,8,136,38865
2022-09-23,31366,29471,IT,East,5,224,1895
2021-08-05,30745,28045,Operations,North,9,114,2700
2021-03-07,21353,16007,Finance,East,6,260,5346
2023-07-21,35080,8062,Sales,North,7,157,27018
2020-12-16,28788,21643,Marketing,North,7,396,7145
2020-05-13,44969,12551,Marketing,West,9,229,32418
2022-12-25,15659,18113,Finance,North,7,100,-2454
2021-09-30,43921,20663,Operations,East,3,255,23258
2023-05-13,14161,9411,HR,West,6,179,4750
2023-08-14,25503,9841,Finance,West,6,275,15662
2020-04-26,37003,12961,Operations,North,7,229,24042
2023-07-14,34982,22102,Finance,North,6,367,12880
2020-05-28,13478,10196,Sales,South,4,31,3282
2023-05-02,38620,24111,Finance,North,6,108,14509
2020-06-27,45129,16093,Finance,South,3,282,29036
2020-05-27,37172,12546,IT,East,1,109,24626
2021-04-09,20160,24238,Operations,North,1,390,-4078
2022-09-02,45214,26584,Sales,North,5,29,18630
2021-07-22,21931,25451,Marketing,South,8,17,-3520
2022-10-25,41170,24361,HR,South,3,404,16809
2021-06-09,41190,19484,HR,West,2,170,21706
2020-10-06,17601,20103,Operations,West,8,366,-2502
2021-05-13,47819,19680,Finance,North,9,175,28139
2022-04-15,13517,19101,IT,East,9,74,-5584
2021-03-11,14802,15006,Finance,West,2,454,-204
2022-03-26,28759,8480,Operations,West,8,240,20279
2023-05-24,17850,14933,HR,West,2,96,2917
2021-11-17,16744,18261,HR,South,7,2,-1517
2022-04-07,32773,18209,Finance,North,8,202,14564
2022-08-26,16248,13221,Finance,South,1,37,3027
2023-03-06,17136,20065,Finance,East,8,91,-2929
2021-09-03,21800,24877,Marketing,South,3,233,-3077
2021-08-17,23417,5230,IT,North,1,147,18187
2023-07-27,35305,12526,IT,South,7,499,22779
2020-05-11,46735,10281,HR,East,3,297,36454
2021-01-27,47719,6251,HR,North,8,400,41468
2021-04-25,14002,26724,Operations,North,9,253,-12722
2021-09-19,12332,11889,Operations,North,2,371,443
2021-02-22,36149,18384,Marketing,North,1,212,17765
2023-05-10,14375,17686,HR,East,8,444,-3311
2021-10-13,39458,23347,Operations,North,6,441,16111
2021-10-19,43453,24550,Marketing,East,1,484,18903
2021-04-06,30272,6778,IT,East,3,64,23494
2023-05-10,27352,13052,HR,South,9,5,14300
2020-05-31,12033,9870,Sales,South,9,146,2163
2020-08-09,49843,6147,HR,North,6,72,43696
2020-03-19,31645,7847,Operations,West,3,397,23798
2023-05-08,35343,25234,HR,West,8,105,10109
2020-04-08,10645,24454,Sales,North,6,330,-13809
2022-06-30,41775,5620,HR,East,1,36,36155
2020-07-31,14121,5963,Operations,South,6,147,8158
2023-03-12,18112,12215,IT,North,5,415,5897
2021-12-02,19271,16052,Operations,North,8,256,3219
2023-11-13,49204,23526,Marketing,East,2,228,25678
2023-10-29,35212,21003,Operations,South,7,349,14209
2022-12-11,20292,12418,Marketing,West,6,365,7874
2022-08-24,33481,22710,HR,West,1,279,10771
2020-05-14,48354,5121,Marketing,North,8,416,43233
2021-02-14,38493,9313,Finance,North,6,113,29180
2023-02-09,39475,22460,HR,North,3,11,17015
2022-02-23,10868,22566,Marketing,North,5,194,-11698
2022-12-03,48682,18982,Operations,North,7,224,29700
2023-11-21,18213,5794,Sales,West,9,250,12419
2020-09-17,32739,14816,HR,North,4,389,17923
2022-01-12,11903,25655,Marketing,South,2,249,-13752
2021-06-28,45344,13483,Sales,East,3,351,31861
2021-01-22,46877,12326,Marketing,West,7,269,34551
2023-12-04,30998,13682,Marketing,East,8,342,17316
2020-01-16,28319,24192,Marketing,East,5,448,4127
2021-10-23,43383,24812,Operations,North,3,291,18571
2020-04-11,31441,18548,Marketing,East,1,83,12893
2023-04-24,20642,24883,Sales,South,1,29,-4241
2022-08-08,21776,23556,Finance,North,2,407,-1780
2022-07-19,34862,20638,Marketing,West,5,339,14224
2020-01-25,41103,10986,Finance,South,3,80,30117
2022-12-31,21510,8907,IT,West,7,95,12603
2020-01-18,44691,26083,HR,North,2,400,18608
2021-07-23,23402,12081,Operations,North,2,410,11321
2022-10-13,16455,26608,IT,West,3,259,-10153
2023-09-17,12773,18353,IT,East,1,122,-5580
2023-01-25,37377,24852,Sales,West,2,124,12525
2022-04-10,19776,10760,Sales,South,5,23,9016
2022-11-01,42059,18771,Finance,East,3,441,23288
2022-10-31,39405,5490,Finance,North,6,393,33915
2020-06-11,10143,9263,Operations,South,2,435,880
2023-07-30,35698,12769,Operations,South,8,216,22929
2022-05-21,27083,22581,HR,North,4,289,4502
2022-04-14,32702,16635,Marketing,East,3,462,16067
2023-06-18,43038,6904,Operations,North,5,92,36134
2022-05-06,11007,10269,Operations,South,8,24,738
2022-12-04,37419,6650,Finance,South,9,107,30769
2022-08-27,20174,17467,Marketing,South,1,306,2707
2021-08-15,40880,8191,HR,North,4,52,32689
2020-09-11,17203,5027,Sales,West,6,199,12176
2020-03-07,46492,19132,HR,South,6,294,27360
2022-07-06,38989,27644,Marketing,South,9,300,11345
2021-09-05,37331,7750,Sales,East,1,345,29581
2022-08-31,32983,7879,Sales,West,5,382,25104
2021-08-25,39735,9357,Sales,East,1,56,30378
2022-12-01,30893,15865,HR,South,6,194,15028
2021-01-18,25739,21255,Finance,West,9,45,4484
2023-06-11,39917,7832,Marketing,East,4,436,32085
2022-08-23,30704,8109,HR,North,9,385,22595
2021-04-29,40152,14652,HR,East,3,343,25500
2020-02-08,48240,10758,IT,West,7,239,37482
2020-01-11,17206,7921,Operations,East,5,372,9285
2021-09-15,33256,6433,HR,West,1,232,26823
2021-02-12,34307,9428,IT,West,7,466,24879
2020-04-17,14716,12698,Finance,East,8,320,2018
2023-01-22,45388,13111,Finance,East,6,239,32277
2020-03-24,28920,24920,Marketing,North,1,392,4000
2020-02-27,47871,28247,IT,East,9,482,19624
2023-08-09,33464,22565,HR,West,7,427,10899
2022-11-05,48085,20519,Marketing,South,6,136,27566
2022-09-17,23587,24789,IT,East,4,285,-1202
2022-04-17,11195,20735,HR,East,3,13,-9540
2021-08-27,35083,17366,Marketing,West,4,385,17717
2022-08-26,32438,19155,Marketing,South,1,29,13283
